Ventas_Tienda_1,Ventas_Tienda_2,Ventas_Tienda_3
40.62,58.33,61.5
38.49,54.93,65.79
54.92,64.7,61.99
57.2,60.39,58.52
39.98,64.16,60.11
31.93,63.25,60.56
41.29,65.94,60.43
41.03,69.47,59.93
44.0,63.0,57.55
43.98,61.22,60.05
30.45,62.13,59.45
54.29,61.36,57.28
37.2,63.78,59.7
32.74,65.12,56.34
48.3,59.17,60.69
45.44,56.28,60.86
45.29,56.26,58.58
56.31,57.67,59.27
49.89,59.79,60.15
32.41,65.35,62.23
30.29,54.76,61.82
34.62,54.35,61.57
49.04,50.44,55.74
29.45,60.73,60.09
51.29,55.11,59.93
47.79,61.42,62.04
64.52,53.61,56.57
27.42,58.62,57.53
66.76,57.39,60.03
42.44,51.79,63.83
54.44,58.1,58.23
47.5,58.77,60.48
36.73,53.72,58.36
29.22,60.19,60.32
31.54,54.33,63.4
37.99,61.16,64.15
49.69,59.15,57.41
55.52,59.68,60.3
35.61,59.16,59.36
32.44,66.34,60.99
51.65,47.71,56.81
63.96,59.21,61.47
38.67,59.47,62.46
48.53,48.56,58.91
49.45,59.81,55.4
39.67,57.68,61.69
40.82,58.99,60.58
33.97,54.67,58.62
45.56,56.91,61.71
45.37,50.96,62.49
61.78,57.58,61.72
24.97,49.74,58.98
52.23,59.54,62.09
50.85,68.0,60.0
63.97,59.43,59.49
47.89,59.16,57.07
32.57,50.76,59.6
37.08,69.36,60.9
38.41,56.22,58.21
50.31,58.08,61.09
52.55,64.23,57.27
52.57,56.38,59.26
51.38,62.1,60.78
42.38,69.94,59.0
51.24,69.31,62.69
49.32,64.57,59.01
42.12,62.76,57.5
42.04,64.85,58.52
27.89,64.27,64.27
48.73,51.25,59.98
61.13,54.86,59.19
42.97,56.95,61.36
43.37,58.15,59.46
54.36,53.9,60.94
40.63,66.35,61.06
37.7,62.82,56.04
36.13,55.42,60.17
51.3,66.95,59.61
30.58,62.19,58.72
43.93,55.7,60.77
43.73,69.08,60.72
42.65,56.72,58.33
41.02,53.53,62.21
31.77,62.31,60.26
44.95,61.41,58.86
35.71,69.4,65.49
46.59,60.77,56.1
40.59,59.08,61.02
44.52,75.87,60.55
49.58,69.92,60.66
29.59,67.2,59.56
24.13,62.86,60.55
36.96,55.12,58.54
34.11,52.95,63.5
35.58,58.46,60.86
51.33,58.85,62.62
45.61,52.68,60.6
52.47,70.54,58.33
35.29,66.06,60.96
43.04,59.91,57.81
50.14,61.98,61.42
39.86,62.6,59.72
52.25,54.16,62.73
39.2,68.45,62.8
43.33,62.49,62.19
55.22,58.3,59.39
42.96,62.94,60.52
38.93,69.23,58.91
37.53,54.93,59.55
50.21,56.05,60.83
50.88,54.27,63.6
41.19,54.52,60.91
44.39,54.88,60.43
37.68,68.4,61.24
48.09,53.0,59.38
51.76,56.48,62.4
55.96,56.75,59.79
61.33,62.47,57.37
45.49,57.15,61.0
45.69,62.7,62.33
28.11,57.39,59.13
50.76,53.69,62.93
44.11,67.78,59.75
56.3,58.67,60.63
26.81,66.82,60.35
38.21,64.11,65.18
49.11,61.18,57.47
41.95,62.99,61.8
57.99,55.29,60.48
41.62,52.47,56.91
31.93,57.29,58.57
31.63,63.71,58.73
36.42,56.35,62.27
48.28,60.59,60.66
53.25,65.72,57.74
57.08,55.25,59.33
45.84,51.19,55.04
48.44,60.17,59.34
49.85,67.2,58.8
37.46,53.81,59.37
45.99,64.0,58.11
46.57,59.03,59.53
36.99,68.83,58.39
36.33,60.77,62.29
32.92,53.59,62.68
31.91,58.19,58.45
45.18,55.38,61.03
49.35,61.81,61.08
46.78,62.92,61.11
46.59,60.78,63.07
34.7,63.6,56.27
50.4,67.06,59.8
51.86,53.68,62.02
55.22,69.24,59.74
58.68,60.88,61.46
39.69,53.51,60.94
47.1,63.54,58.79
55.39,72.64,62.02
48.64,71.59,59.42
54.46,61.22,59.2
41.5,56.68,61.12
45.36,57.85,62.35
22.06,62.12,61.24
50.9,48.44,63.45
36.44,64.21,60.2
44.45,61.99,57.21
29.29,57.6,60.63
45.26,50.87,65.95
42.89,61.3,58.62
22.45,55.06,62.35
44.18,61.29,59.1
30.99,55.77,61.34
36.45,57.05,61.23
44.09,53.89,59.87
39.82,58.87,59.57
40.74,63.45,62.22
36.27,58.99,63.13
32.54,53.99,59.41
36.09,53.79,64.31
43.28,55.47,57.68
40.63,65.34,60.6
55.65,55.37,57.14
43.52,64.65,60.31
55.09,62.02,59.23
60.23,65.03,58.06
50.9,65.71,60.23
29.23,62.31,62.86
40.96,56.08,60.67
51.51,67.9,59.47
48.47,57.46,62.59
30.94,56.9,62.26
55.26,54.87,61.08
51.2,62.44,58.81
49.37,63.95,58.91
67.0,61.46,58.52
43.53,58.44,60.44
35.88,59.79,61.1
38.57,61.33,58.6
39.73,65.85,61.38
60.11,64.01,57.6
48.83,55.44,61.42
37.59,59.63,59.93
38.59,52.41,60.23
64.82,58.84,60.95
49.04,66.0,62.37
55.04,53.04,60.34
74.33,60.84,59.26
45.77,60.8,59.82
40.86,52.53,62.24
43.16,65.98,58.94
47.18,61.51,59.97
60.54,55.94,59.72
37.25,57.89,59.35
50.97,57.56,61.21
39.88,65.03,60.6
45.18,53.99,58.68
25.69,59.12,58.11
29.21,55.95,58.38
75.41,55.01,62.01
57.18,62.8,61.24
48.56,60.88,56.51
38.38,56.15,62.44
37.69,67.57,60.01
51.84,59.83,57.96
28.88,65.05,59.63
27.4,60.47,62.91
36.75,53.59,56.31
31.12,61.02,57.97
52.05,65.44,56.7
42.13,60.95,56.84
39.13,66.72,58.9
33.96,58.38,62.12
48.93,52.02,60.68
43.04,56.85,57.48
48.35,72.05,63.72
53.89,58.26,62.79
37.87,56.27,61.63
49.2,56.54,57.56
60.63,56.35,58.29
57.02,65.4,60.1
41.61,54.11,61.92
38.38,60.18,60.27
45.75,60.5,63.86
37.96,57.69,60.19
40.2,71.26,56.46
33.97,59.52,61.67
52.37,55.57,59.72
41.68,53.49,62.84
34.81,61.22,59.83
46.57,63.56,58.96
57.32,58.56,56.51
53.15,63.44,60.7
39.23,63.33,61.54
42.2,68.43,58.41
46.28,52.49,63.12
42.44,61.39,58.16
18.75,57.44,62.98
45.88,55.91,59.73
47.91,56.56,55.3
37.33,57.92,62.32
40.23,62.83,61.3
54.72,63.97,57.31
67.61,61.94,57.47
36.02,49.49,59.4
65.27,63.47,55.68
48.53,59.38,61.2
59.62,55.5,58.13
51.81,58.14,58.18
41.42,65.6,62.61
27.67,70.89,58.19
31.6,60.92,59.26
29.17,60.61,60.69
42.21,66.17,62.71
47.36,60.77,62.5
41.21,60.36,58.94
36.69,56.98,60.08
33.06,47.45,61.02
36.08,59.41,60.57
29.65,67.07,58.74
61.62,53.18,58.05
54.5,57.62,60.62
33.66,57.81,60.87
32.0,65.62,62.34
33.86,57.19,61.57
70.01,66.6,57.94
59.52,64.47,60.28
54.07,64.05,59.76
55.26,61.28,56.9
44.64,57.12,59.37
56.76,55.76,60.6
43.4,47.67,62.97
51.81,64.55,57.24
41.43,67.92,58.59
39.05,63.3,59.53
49.48,55.28,62.54
38.0,57.29,60.07
51.5,60.6,59.5
50.61,69.81,58.73
49.45,58.5,59.7
24.32,62.31,62.89
44.5,53.33,64.34
47.8,74.25,57.48
61.71,68.43,61.43
37.1,54.08,59.97
74.04,62.94,59.73
30.65,62.27,58.0
28.88,60.11,58.0
52.72,61.64,58.74
43.61,57.33,62.03
42.34,59.63,58.12
36.61,55.62,58.72
63.07,65.15,58.96
65.44,60.08,60.29
30.68,58.75,58.88
60.76,56.2,57.6
55.35,65.68,61.82
51.97,59.94,60.68
40.64,56.87,61.7
35.13,56.55,57.41
43.47,52.59,60.76
61.59,62.53,58.17
57.31,54.7,59.96
43.34,52.93,58.31
44.35,54.65,54.59
51.45,61.18,56.64
38.99,58.9,60.44
32.11,63.47,59.07
48.49,58.0,61.12
36.41,64.58,57.33
42.46,63.6,59.03
38.34,65.6,57.57
58.38,59.5,63.16
34.49,60.77,59.98
64.84,62.77,58.77
59.2,63.16,58.57
50.56,62.56,65.41
39.9,59.76,59.42
51.7,58.62,60.26
63.21,63.02,62.19
42.44,62.02,60.04
52.86,56.92,60.84
53.04,56.64,61.27
39.83,64.28,59.1
51.58,53.53,59.87
31.12,60.37,61.31
33.4,70.36,60.46
49.87,60.83,61.19
46.37,59.83,59.68
47.92,59.47,58.51
42.59,68.46,60.6
40.6,70.13,57.18
44.67,65.4,58.77
39.04,59.64,61.81
41.28,65.49,57.14
39.66,63.09,58.59
50.98,64.33,62.56
31.29,55.39,62.83
32.57,57.41,54.5
24.97,60.82,60.95
27.51,61.08,59.41
32.93,57.92,60.88
38.25,61.73,60.2
37.53,63.54,59.51
34.25,65.11,63.16
36.7,67.14,58.25
44.36,62.25,58.61
52.78,53.82,59.37
44.3,56.95,62.37
55.02,64.25,58.72
55.96,57.48,61.58
42.67,51.97,62.53
41.25,62.07,59.44
54.99,60.26,60.23
47.18,55.06,61.11
41.29,56.98,61.08
42.79,54.46,58.35
42.18,59.02,58.81
44.97,65.7,58.83
44.33,59.59,61.44
39.17,61.62,60.25
59.71,64.75,59.0
47.02,55.78,63.07
34.27,59.56,60.14
48.34,66.43,62.05
39.17,68.26,60.67
52.24,57.69,57.33
30.02,53.27,62.68
37.88,54.66,60.53
57.22,64.4,58.59
57.25,54.82,58.57
51.5,53.05,61.02
42.87,65.63,59.09
49.21,64.35,60.75
47.48,59.09,59.23
54.5,66.35,64.2
40.54,58.28,59.74
36.21,48.41,61.95
41.32,53.31,58.12
47.29,61.69,58.58
46.78,57.7,56.93
43.9,58.15,60.45
44.27,55.17,57.89
46.2,52.67,58.07
53.3,56.74,59.11
38.39,60.91,62.4
37.18,58.59,58.37
52.28,58.8,61.13
51.71,55.18,60.83
43.18,59.58,57.91
42.06,60.49,59.8
56.37,70.5,61.01
34.14,53.63,62.63
45.25,53.65,60.17
55.83,50.72,60.19
49.83,55.83,61.28
42.85,60.05,61.95
43.43,52.03,62.32
42.39,59.75,57.49
33.67,67.22,58.52
53.99,64.41,60.52
46.7,59.84,60.26
33.46,58.76,59.57
52.53,55.39,59.11
28.62,57.84,62.07
45.1,56.73,58.71
44.5,61.65,60.61
41.08,62.27,60.99
34.49,64.37,60.37
47.18,60.8,58.59
73.2,74.34,58.24
37.54,59.08,61.13
53.74,64.81,57.87
30.47,64.43,60.22
55.29,44.83,62.16
31.14,60.5,57.95
35.07,57.03,59.77
48.23,52.33,56.75
51.63,72.5,59.48
51.61,59.09,58.72
41.82,60.4,57.06
39.12,62.81,56.45
30.29,62.35,61.19
59.79,58.0,60.74
40.39,58.8,63.89
47.24,59.55,59.6
42.09,48.1,61.61
58.17,58.11,60.28
58.1,52.5,59.95
66.15,62.44,62.88
49.57,56.72,60.69
30.1,66.07,58.02
42.4,56.67,62.26
39.31,63.98,58.0
43.56,54.27,61.08
37.98,47.69,58.95
31.17,55.46,58.56
40.06,54.43,60.69
45.81,64.78,61.65
43.57,73.67,58.47
66.95,66.81,55.94
38.58,53.06,58.28
42.64,58.92,57.81
46.6,59.59,58.53
56.93,57.74,59.63
38.5,65.15,60.51
47.91,55.13,63.43
48.52,56.21,58.08
55.6,58.43,57.69
49.9,60.53,57.23
57.12,61.49,58.95
51.74,60.06,64.31
30.34,58.48,61.49
50.19,56.64,56.27
51.59,55.94,64.5
39.63,61.83,58.8
40.84,59.21,60.48
44.89,57.74,60.83
42.32,51.63,60.34
54.15,63.55,58.27
41.81,50.78,58.56
57.61,60.41,63.51
55.99,53.07,60.46
44.56,53.54,62.39
44.23,65.9,60.91
55.45,51.93,60.34
40.68,66.15,58.88
36.73,57.62,59.4
44.46,56.35,60.67
46.07,57.87,66.07
50.17,66.25,58.11
67.45,61.71,61.1
51.54,70.24,58.27
34.91,61.63,59.99
50.76,68.79,61.14
46.5,62.27,59.51
46.07,61.1,59.93
29.69,60.51,56.29
46.51,60.32,61.84
33.66,55.31,62.37
59.31,52.76,63.94
41.11,62.96,59.85
29.06,63.59,59.1
46.22,60.84,57.66
33.47,57.26,58.27
32.85,57.19,57.06
53.05,66.28,62.66
55.69,60.76,60.12
33.94,54.03,62.14
47.54,50.26,60.92
69.19,65.66,58.74
51.43,62.58,58.62
41.39,64.03,64.82
81.88,63.61,62.08
42.54,60.97,61.97
60.06,66.51,58.06
54.55,66.75,60.99
48.71,60.6,57.06
41.88,66.47,57.04
30.31,59.37,60.33
48.36,66.04,62.85
37.4,51.16,60.87
39.43,64.17,58.95
60.29,58.13,58.54
58.65,56.01,65.95
49.09,63.6,60.22
35.73,60.2,60.17
51.47,58.07,60.86
45.73,63.14,59.72
35.27,62.29,58.74
49.98,56.42,59.52
32.71,57.66,52.32
51.89,66.07,58.25
54.79,60.7,62.5
35.34,58.52,58.57
57.12,66.34,61.04
51.34,64.16,58.69
50.64,61.2,59.68
54.39,60.36,55.49
51.27,64.7,58.92
46.8,59.64,63.26
42.27,61.55,64.91
47.62,56.08,59.0
41.34,61.74,61.04
41.34,60.43,61.66
44.44,53.94,61.26
38.93,52.08,55.93
33.17,61.8,61.93
34.92,62.38,60.71
44.33,63.14,59.12
48.32,65.23,58.99
47.63,64.65,60.02
52.32,66.26,59.67
50.05,53.99,59.49
41.65,66.08,60.86
42.64,60.85,58.54
40.32,63.58,60.35
51.27,68.37,59.29
31.76,64.57,59.92
51.63,54.95,55.66
44.41,62.3,60.55
39.57,64.94,60.15
46.35,50.62,60.78
48.02,60.75,60.1
60.16,65.86,58.22
53.35,56.4,58.5
27.64,51.97,63.79
37.84,68.83,61.78
39.02,55.05,60.12
53.22,65.29,58.22
36.9,53.78,59.27
36.68,59.0,55.54
43.78,55.0,62.45
56.46,47.83,61.19
34.74,53.17,57.1
35.57,50.17,59.13
33.39,64.23,58.13
46.38,59.71,60.72
42.85,54.65,55.83
64.16,58.33,62.5
30.06,62.19,63.39
33.25,64.09,62.97
31.5,56.45,58.82
65.54,57.03,59.77
49.47,62.57,57.92
35.44,64.12,60.53
31.54,65.23,61.42
61.24,57.08,58.55
32.03,60.88,58.8
41.78,62.42,55.42
40.31,59.6,59.95
42.0,50.12,57.07
41.06,61.65,59.95
43.51,57.53,61.42
45.94,62.01,62.64
54.52,54.93,61.06
42.14,56.93,60.45
59.2,57.58,57.61
65.61,60.82,61.18
39.01,66.83,63.07
53.12,61.21,57.94
42.4,57.52,59.41
41.1,52.41,62.62
40.11,62.03,59.96
42.37,68.46,62.48
35.88,62.57,60.63
49.2,59.21,58.71
30.4,49.48,57.68
35.13,60.08,62.51
45.14,58.47,60.35
40.28,52.94,58.22
49.16,61.58,59.86
51.47,61.97,61.39
40.51,59.43,54.95
42.85,59.68,58.44
41.33,61.75,57.66
36.37,61.18,58.88
51.8,58.6,64.58
37.17,59.06,60.56
45.18,53.36,60.34
41.8,64.14,64.07
70.58,60.48,60.6
36.09,70.62,58.59
42.95,67.24,61.53
38.72,61.73,58.74
36.5,60.32,55.83
68.13,51.86,58.17
38.92,61.53,59.4
30.77,56.91,59.75
41.19,51.44,59.95
42.24,56.89,59.39
26.88,55.34,58.97
29.11,61.8,63.1
55.15,59.41,59.12
24.1,56.83,57.91
40.01,57.13,56.63
54.34,67.71,59.81
59.13,57.49,61.74
40.52,56.12,60.03
48.26,63.39,59.23
30.97,63.66,59.89
43.77,59.43,60.74
38.56,68.04,63.18
57.63,67.94,64.38
48.98,62.64,59.45
34.99,54.36,59.32
40.58,61.13,56.38
43.73,61.92,61.04
40.59,63.69,58.22
42.76,60.37,60.33
43.78,61.06,57.21
37.89,64.47,59.67
62.67,67.1,64.6
36.49,49.2,59.71
44.94,58.24,62.35
34.78,60.75,61.29
44.13,57.81,59.32
48.44,60.6,61.62
60.68,64.99,54.92
53.23,57.45,56.0
46.09,60.27,56.22
47.85,59.1,56.11
46.73,65.9,61.6
40.72,57.99,64.3
33.01,60.22,57.13
42.29,59.06,58.47
63.92,57.48,62.49
40.58,69.84,58.93
42.47,67.86,57.79
34.0,61.22,62.21
44.54,59.22,59.9
53.0,59.96,61.31
47.76,61.57,59.71
59.09,64.33,63.3
34.31,61.99,63.05
42.15,40.35,62.45
36.11,60.77,58.58
41.46,61.18,62.16
44.93,60.0,60.26
40.38,58.76,60.15
48.16,60.01,55.06
51.19,56.59,57.29
54.59,61.18,56.49
54.52,57.92,60.43
32.3,60.56,59.5
40.51,64.36,59.67
35.4,58.16,56.1
49.74,63.48,60.5
44.32,66.92,60.03
44.47,58.06,60.05
43.81,60.66,60.14
35.33,61.39,60.41
45.7,66.06,61.06
49.72,49.53,61.12
44.7,59.33,57.36
29.5,49.86,55.55
43.31,56.23,58.57
35.4,65.25,59.28
31.13,55.52,58.59
47.75,53.05,58.23
58.9,63.24,60.4
49.52,49.24,60.02
58.33,53.67,62.95
52.98,62.2,62.27
26.77,52.58,59.21
48.76,56.67,58.29
51.75,62.44,64.49
52.14,54.63,58.74
60.49,61.7,59.66
38.97,52.14,58.65
58.97,59.52,57.92
50.7,69.03,60.91
32.45,57.65,60.04
38.04,53.76,58.32
46.27,58.97,57.76
39.26,62.38,59.05
42.35,54.99,61.81
48.27,54.18,63.91
50.22,52.84,61.59
39.3,67.01,61.16
55.11,61.47,61.42
39.32,66.6,63.89
42.53,67.59,64.79
50.88,58.16,59.41
49.1,56.98,59.98
39.04,52.84,60.74
38.65,56.19,57.9
52.65,57.41,61.33
40.14,57.31,57.81
31.08,59.52,58.15
35.88,66.26,62.29
53.15,59.85,60.15
49.76,58.95,62.02
50.07,63.39,62.73
28.69,57.49,63.24
53.23,68.83,58.76
46.72,60.11,60.58
41.47,58.52,60.59
48.63,57.78,58.41
41.31,59.59,60.04
41.8,66.04,56.14
38.51,55.39,58.92
35.07,68.9,62.98
37.44,59.44,62.31
56.7,57.95,65.38
45.57,65.02,59.16
52.03,63.0,57.68
42.33,59.93,62.31
43.12,65.59,59.07
65.66,64.93,59.44
53.84,57.64,58.99
33.35,47.58,61.91
51.79,65.81,60.37
41.16,64.8,58.58
31.24,67.52,62.68
21.31,61.18,60.2
23.3,59.09,55.95
52.43,58.16,59.39
53.72,60.48,61.04
36.42,62.56,58.57
52.65,63.05,61.94
55.56,73.5,61.78
41.77,58.67,59.18
51.66,59.55,56.55
41.05,56.84,56.8
52.68,63.53,55.16
32.26,57.12,62.82
47.68,59.68,63.03
44.65,56.97,62.64
54.05,60.1,60.83
34.11,58.69,63.61
59.31,64.05,63.17
48.72,61.96,56.83
44.08,66.87,58.05
46.5,57.26,61.52
30.26,61.35,61.25
40.21,56.35,59.9
64.57,58.42,61.36
54.39,54.45,58.56
40.91,63.19,59.01
52.07,59.7,59.51
51.98,54.97,57.26
52.23,59.31,62.04
47.6,63.72,63.53
48.43,58.07,59.39
48.12,62.39,58.79
66.46,67.5,59.2
53.17,55.7,59.36
43.0,67.21,59.7
46.28,51.31,56.35
42.99,53.61,61.7
45.06,54.63,62.32
45.57,62.69,59.15
37.59,49.53,61.31
31.65,66.93,56.93
37.03,51.87,60.12
55.21,58.86,59.7
35.97,56.51,58.96
40.72,54.79,59.44
32.04,60.63,61.93
42.66,52.46,57.09
40.52,58.58,59.84
41.11,62.88,61.97
40.66,62.51,64.15
37.12,66.34,59.59
66.49,52.84,58.08
35.16,56.57,62.01
42.97,64.93,56.77
51.38,62.3,56.77
53.48,65.02,62.65
63.24,58.12,60.67
61.19,56.06,60.36
50.21,53.55,61.33
55.05,57.82,60.3
48.66,63.3,60.0
50.8,70.5,57.65
35.4,63.36,60.9
37.42,63.87,62.2
45.88,61.31,61.1
37.44,54.49,59.14
46.11,65.59,56.75
44.74,62.58,61.47
40.5,66.66,59.46
41.17,61.33,58.19
48.98,46.03,58.37
44.98,53.73,60.0
49.93,53.92,58.75
43.5,63.38,61.57
36.6,55.3,61.32
53.03,60.47,60.66
34.82,60.3,58.7
48.25,57.65,60.18
63.36,58.35,57.54
47.06,57.58,59.12
63.56,57.64,58.2
49.5,65.43,58.2
45.7,60.71,61.11
49.38,63.14,60.56
43.54,55.94,63.59
27.25,55.73,57.25
38.38,60.53,60.77
46.68,59.76,61.64
57.96,59.08,61.44
47.07,58.49,60.0
41.1,51.64,59.38
54.03,57.57,58.94
49.61,69.37,58.53
50.46,72.91,57.58
49.81,57.19,56.52
56.92,63.36,61.38
44.08,65.35,59.73
56.8,46.36,61.75
40.33,61.17,60.24
43.07,58.9,57.97
50.38,60.51,60.07
43.61,56.29,58.45
47.16,62.82,56.23
42.65,63.46,59.99
55.84,59.97,58.23
47.41,57.89,60.43
53.13,65.75,54.92
30.67,62.01,59.67
57.12,51.32,58.39
39.48,59.09,59.85
31.8,63.82,60.48
48.12,59.47,57.74
50.83,61.21,60.72
35.59,52.0,60.24
43.54,60.48,56.64
49.84,63.56,59.87
41.35,56.14,62.51
51.34,64.17,59.25
30.95,63.58,59.41
26.31,58.73,63.01
47.22,57.46,59.8
37.09,56.31,56.89
35.74,51.95,60.87
39.39,62.93,59.19
34.52,63.68,59.8
33.52,66.56,62.17
45.67,62.36,61.09
60.0,54.47,64.46
46.68,53.84,59.25
55.6,63.58,60.18
46.58,44.27,58.77
42.22,60.69,61.23
43.97,59.19,58.91
46.14,58.64,59.99
24.4,61.59,59.58
49.55,52.02,59.32
36.86,60.58,57.86
61.75,67.89,61.84
32.4,59.21,57.5
41.45,55.98,57.49
41.88,59.1,59.59
43.05,64.56,54.91
27.13,54.52,58.01
50.2,60.88,61.6
40.53,53.53,59.08
46.77,69.56,60.14
41.6,68.41,61.72
36.6,58.37,57.85
44.72,59.38,57.69
37.62,59.44,57.41
65.18,66.67,63.3
45.59,48.85,55.2
42.4,49.55,59.07
49.53,55.8,56.37
40.93,53.15,61.09
42.41,60.94,58.17
43.68,63.69,59.2
64.75,58.88,62.66
37.16,57.79,58.65
57.79,59.02,57.33
39.1,62.11,59.27
51.7,60.92,61.35
52.38,62.61,61.3
47.89,60.08,62.39
52.62,59.78,59.47
49.86,55.53,61.88
55.17,72.17,62.02
56.54,48.02,59.97
57.59,61.54,57.34
45.91,62.76,56.33
47.73,60.88,58.3
64.27,63.49,59.81
39.13,67.63,58.2
56.63,55.16,60.59
51.43,70.32,58.3
53.18,67.57,57.04
46.2,59.56,61.29
56.32,60.88,60.39
31.44,62.09,56.64
37.32,58.65,60.47
45.83,67.44,60.09
52.3,47.44,56.79
38.65,57.36,59.51
59.83,58.8,60.11
41.01,61.07,62.2
32.22,62.47,60.2
43.16,62.83,59.09
51.74,59.27,57.65
42.88,57.95,61.48
44.28,61.48,60.35
51.14,57.85,54.78
45.13,61.38,59.82
42.6,59.33,59.58
38.99,63.6,63.99
37.46,54.79,59.21
45.66,58.85,59.79
47.62,71.93,63.7
38.2,52.75,57.44
25.56,56.55,66.9
46.59,59.65,58.94
34.18,54.91,61.65
42.75,55.33,62.21
64.38,59.33,61.94
48.72,71.23,58.83
23.62,57.63,58.09
40.68,61.48,62.68
45.3,64.12,60.56
36.96,56.58,55.57
45.13,68.73,59.67
46.74,61.19,61.07
48.86,66.83,58.87
42.81,60.04,59.05
41.35,63.33,59.87
41.4,57.04,60.73
51.73,63.42,60.07
34.6,56.16,63.04
42.6,47.48,59.29
44.09,60.56,59.09
31.37,60.95,61.58
37.06,54.6,60.09
43.03,58.07,62.1
48.0,53.38,59.93
54.0,66.43,59.9
38.2,63.65,61.14
35.7,53.93,60.72
43.1,61.94,59.05
50.54,65.98,58.9
44.28,59.86,63.53
40.0,56.93,55.58
40.8,61.58,60.03
50.48,63.71,59.69
38.63,53.54,58.91
44.14,64.25,63.01
27.01,55.24,61.16
53.57,43.53,60.99
45.15,46.9,61.55
37.02,63.09,59.3
48.75,65.89,62.37
47.33,61.21,58.02
44.3,62.8,59.8
68.35,58.96,56.46
23.24,58.74,56.24
39.47,64.94,57.65
38.0,60.03,61.65
53.51,60.47,60.37
46.54,53.39,60.61
42.98,65.63,58.14
36.94,57.08,58.43
40.3,68.21,62.13
75.59,66.69,60.57
47.45,64.01,61.57
46.28,53.41,61.08
69.48,57.68,55.79
54.9,54.63,62.16
57.98,65.39,58.99
51.22,55.72,61.3
37.78,61.26,59.52
43.63,64.37,62.93
46.59,67.55,59.08
44.13,59.16,59.01
49.84,50.48,61.28
39.39,57.09,61.46
44.78,50.02,60.55
43.7,55.54,62.11
50.49,66.37,58.7
44.47,67.11,58.18
43.54,63.11,59.18
27.12,57.08,58.36
55.03,57.6,56.56
37.38,55.98,57.97
37.22,60.47,60.15
45.52,69.83,57.56
30.94,59.96,62.76
30.69,62.78,60.14
39.3,60.22,58.16
33.19,59.84,60.65
28.91,54.11,60.12
33.56,57.26,57.08
41.07,61.74,62.44
61.43,63.32,61.29
42.62,51.49,60.5
57.43,63.94,60.19
40.69,59.58,59.72
36.2,62.17,57.67
30.89,71.76,61.02
35.65,67.15,58.7
46.27,54.74,58.65
41.35,58.39,62.3
40.51,65.01,56.94
40.27,61.77,59.97
39.24,68.88,60.1
54.86,56.3,59.7
54.35,55.6,59.38
45.12,68.35,64.22
44.09,61.3,57.19
52.77,61.79,60.88
61.62,60.38,61.14
44.04,57.07,61.96
38.1,57.35,59.14
42.55,64.24,61.93
48.55,71.85,64.28
45.53,57.77,61.59
37.32,64.72,60.72
37.11,53.48,59.9
58.74,62.68,67.46
32.48,59.86,62.97
38.55,58.53,58.98
39.9,58.38,61.29
56.45,57.05,62.59
40.93,58.1,57.99
30.37,53.99,60.06
38.39,58.89,62.19
49.99,59.69,59.77
50.43,52.75,56.13
43.6,64.29,64.02
35.85,57.84,57.61
42.12,61.82,60.29
41.66,59.0,60.56
37.92,67.26,61.24
54.87,60.33,58.69
40.72,65.02,57.08
53.43,68.14,58.69
54.98,53.51,60.9
35.85,52.43,62.99
58.9,58.15,56.21
54.36,57.8,56.79
50.74,67.17,58.74
46.94,59.12,58.85
47.24,56.61,61.86
48.53,60.43,60.51
30.4,64.95,59.46
32.25,56.9,59.08
43.49,55.48,62.72
42.67,55.1,59.34
58.04,55.92,62.8
40.08,51.5,60.34
31.85,66.03,60.01
55.71,57.5,61.0
58.81,63.55,56.46
24.94,62.76,61.33
47.83,59.51,58.72
47.96,64.51,60.24
23.48,49.34,63.39
50.67,61.49,60.21
50.57,74.14,64.16
66.0,55.25,60.15
46.91,59.41,55.44
58.2,55.04,60.76
38.5,68.09,61.04
46.06,74.56,58.29
45.93,59.0,60.44
37.98,52.81,60.44
54.21,58.76,58.51
38.7,57.0,58.38
30.55,59.26,58.33
46.87,62.25,57.79
32.73,64.99,59.25
50.64,63.04,61.51
40.97,64.24,63.67
34.57,53.33,57.17
45.65,64.18,60.57
41.01,50.8,55.97
42.71,60.53,60.03
53.81,68.53,58.97
39.62,67.46,57.18
45.5,66.21,59.43
33.61,60.28,60.53
26.67,64.63,61.61
45.94,68.09,60.66
49.71,53.75,57.85
41.31,53.12,58.62
43.64,69.79,60.8
52.84,47.86,59.16
36.2,63.18,56.21
43.16,51.86,59.15
39.78,61.13,56.31
41.11,58.9,57.28
47.29,62.32,60.9
37.32,54.06,59.68
55.65,59.83,59.58
46.64,65.41,65.0
35.71,58.43,58.54
48.38,53.72,59.27
63.41,50.12,58.37
42.38,61.91,59.39
52.65,59.32,58.47
47.13,57.58,60.24
56.67,61.4,59.15
36.52,53.94,61.71
42.71,63.79,59.43
69.45,49.51,60.3
41.22,63.14,60.52
42.17,56.25,59.72
51.59,56.24,59.28
36.48,68.74,64.05
40.87,64.73,55.09
33.53,64.05,60.85
41.41,54.59,63.55
47.66,60.44,62.39
39.77,57.68,58.68
46.91,63.42,61.37
35.36,60.54,60.52
59.27,55.86,60.71
46.1,55.57,58.86
46.65,58.0,61.24
39.01,60.23,58.14
38.19,60.01,62.61
58.17,59.4,60.49
49.92,61.42,58.61
37.54,62.05,63.91
